ProductID;ProductName;Category;SubCategory;PricePerUnit;StockQuantity;SupplierID
f0f8fa16-6143-4873-9c42-0d01ca73c906;Company Dair;Dairy;Sub-Dairy-1;979;435;5105e1ed-b8b4-427b-a186-e9ed4ee1ec7c
3aa9d5cb-d9c1-4249-888d-73323654440e;Example Baker;Bakery;Sub-Bakery-1;553;309;bca81de2-8b17-41eb-adc2-91ad99fdc419
96883790-8b93-4f98-881a-0734e987a987;Knowledge Baker;Bakery;Sub-Bakery-4;276;382;c55b5993-fbd2-4770-993e-890ca03dff12
b4e02bd6-bab2-4ba2-a5b5-044768eee8c0;Adult Vegetable;Vegetables;Sub-Vegetables-2;805;81;023c4d9e-b877-4eeb-81ba-874442ff0f55
f99fb6d2-3e77-40fa-8252-daa45b49524e;Wind Mea;Meat;Sub-Meat-4;6;334;75728fba-f037-49bc-8a29-b63319d1a993
bbe2f72f-05b3-4281-b08e-03b296169fc2;Resource Snack;Snacks;Sub-Snacks-4;748;93;dc898798-cc46-46e7-a6f7-916ed045124c
ecbc6c50-6f5f-44a0-a3c7-68d7af616dd8;Produce Vegetable;Vegetables;Sub-Vegetables-1;193;247;225520e1-ad36-40ea-8bbc-834534037c7c
9a01f67e-59a6-41de-9269-af1f80530072;Window Vegetable;Vegetables;Sub-Vegetables-2;679;182;29645b10-3734-4ffd-aadf-33388459d8ae
5f90a50d-4166-4e43-9da3-2f06b02a29fd;Whatever Fruit;Fruits;Sub-Fruits-1;60;81;5b27a44e-3824-4c76-8b76-b269f16432b1
a58bfa40-e405-4f8f-946d-4082db68da8f;Author Baker;Bakery;Sub-Bakery-1;387;116;b8ef22ee-28d5-41d6-ba82-4f968459e46a
a2348479-f86b-4bcc-8b81-179cd722c6f2;Can Dair;Dairy;Sub-Dairy-2;62;468;818c659f-5d5f-44d1-960b-c56d18f4748d
980eb7e1-d93f-4f5c-af94-07dafca5abac;Most Fruit;Fruits;Sub-Fruits-2;684;463;6e03c21a-fff8-4ae2-98a5-f8d3d867c324
d8ce4513-2a05-4e39-bd66-30523863d3d4;Music Mea;Meat;Sub-Meat-3;976;145;f2de6adb-4be7-448f-94c7-4df835520df3
e04c5c09-cd08-46d0-b44b-49bc4bcb528c;Help Mea;Meat;Sub-Meat-4;835;29;09e9ebae-537c-4ba9-b605-8f8c8ff1a8e4
6a446279-dcc0-47c3-a274-d4bc9efc951b;Green Snack;Snacks;Sub-Snacks-1;512;384;2cb6ecef-137a-4078-8158-7073f19bab54
1234dbb1-06dd-4c19-b5cd-8ffa63799064;Yard Vegetable;Vegetables;Sub-Vegetables-1;613;40;9ea39a99-48d9-48d5-80cc-96d7721c50f4
1d448b67-ae57-4533-a557-b80089e9927b;Report Fruit;Fruits;Sub-Fruits-1;641;71;abdcfb57-68df-488d-920c-33461c3a9597
fcb4f1cd-814f-4e80-9b45-ace36c9fe4ab;Present Mea;Meat;Sub-Meat-3;245;267;f44b7f05-bf4d-47c3-9436-a412fb74ebf5
e7578a1a-dff1-4275-b5a0-349a6f4d9b65;Course Snack;Snacks;Sub-Snacks-1;115;310;20e71a5e-9c25-4e10-980f-d4a80bccacdc
b8558498-0113-44a1-a4ec-ee970c445ef7;Individual Snack;Snacks;Sub-Snacks-3;972;427;e66b1034-c0bd-4d7c-b2b2-8c505f15de93
dd10a4a8-e47f-4f6e-b9eb-27e63a21e236;Section Vegetable;Vegetables;Sub-Vegetables-3;434;16;1c228e5d-0e45-4153-b6e2-f01b4fffac96
d618a957-c09d-4521-9397-cb77f22716e0;Off Fruit;Fruits;Sub-Fruits-2;834;160;94da5ec2-6da5-481c-855b-cbef06c9791b
62c08c59-61aa-4134-a546-248baf8489dc;Early Fruit;Fruits;Sub-Fruits-1;257;45;1473e8e4-3f70-4382-ac71-e234567f4f69
f86a3fa0-8266-4b20-ba2a-ed477fca5dee;Final Baker;Bakery;Sub-Bakery-2;774;243;e5217e99-9d1f-4db8-b201-17d767873ef3
c87bec59-4106-4fa2-b666-9eede116a80b;Including Dair;Dairy;Sub-Dairy-2;958;416;4fa48af2-3c3f-48d6-ba1e-38e3673e1d3b
22bdddce-3fb4-4269-a22b-7bab296a766e;Later Baker;Bakery;Sub-Bakery-4;858;340;7cb38e0b-b22f-4469-8b0b-5f7785e4a931
855a6964-4ca5-4696-905f-014abe1dc14c;Dark Fruit;Fruits;Sub-Fruits-3;257;396;3a40aca3-752e-4d3e-8b92-939a5e8b9c3e
1dbc4abf-fe1f-44f1-be35-d63dd56e8261;Yet Snack;Snacks;Sub-Snacks-2;537;289;9ac83d93-933c-4694-b351-2abc54825b26
b75932b6-d9a8-48cc-adc0-7f30c6fc1b50;Able Mea;Meat;Sub-Meat-2;241;425;54ca7c4e-a18d-4f79-a42a-7560983ab0bf
a56657aa-5438-46cd-9192-b1b0ef727b7a;Body Vegetable;Vegetables;Sub-Vegetables-3;717;313;aa281119-30ab-44fa-ad93-7b65327e23ad
d0231324-5b43-477e-94ee-b2799bffbccb;Pressure Snack;Snacks;Sub-Snacks-2;744;104;d12ccdd2-9cda-4643-b549-44b87f9d7491
4e05a563-b887-48d1-b7ea-8a884851b047;Section Dair;Dairy;Sub-Dairy-4;51;10;30b72a00-7b03-4010-ae81-8ec70b4be5ae
27eb6a89-cdf0-4e58-bab1-3dc13f6ab071;Politics Dair;Dairy;Sub-Dairy-4;479;378;c88f96ed-bae7-41da-8ac7-9c690d04304a
a94b3215-a1b4-412b-83f3-f5821e20642d;Form Snack;Snacks;Sub-Snacks-4;549;36;1a64f17d-c678-45d7-9e3f-71387aedd266
5040cf30-cd96-46c0-9f7e-1a3f2c550ee7;Available Baker;Bakery;Sub-Bakery-1;37;393;5991f756-5b49-4b9c-8c91-d0f46d21482b
8ac662f1-b548-4c12-be52-b086a72bef37;Long Vegetable;Vegetables;Sub-Vegetables-1;94;61;24e76837-ea32-4c6e-bb7d-263e3eda1b6e
c17e74ee-6ef5-4fda-9f3f-f93fb958a541;Tree Dair;Dairy;Sub-Dairy-4;117;144;a1db1859-71d0-4f82-bf95-7b5954cbe85b
b799e620-db36-4563-9908-743a039f5bcb;Phone Vegetable;Vegetables;Sub-Vegetables-4;787;37;0f85e55c-e075-4c02-bde2-f20070f8d0c3
9d224088-e871-4734-b7c5-422904986cf1;Great Mea;Meat;Sub-Meat-1;470;103;672e7d52-4a4d-4d47-961c-41e856614ab6
b4c2dbed-61f4-4db8-8e25-9a34c71b5280;Customer Mea;Meat;Sub-Meat-4;4;244;661a12c7-6eea-49aa-9ab2-c2eb65b965d1
e00cb2f3-cb8f-4618-96a6-f650856ac660;Action Snack;Snacks;Sub-Snacks-3;655;194;a294c0e7-57b7-4224-a8d4-e887926208e3
c2c9911b-df30-456e-8159-046b1df2188e;Kind Baker;Bakery;Sub-Bakery-3;113;349;515d5f09-f743-4b24-98ad-f1727decba66
9d153af4-3206-47bf-b669-8672efb8978d;Bring Vegetable;Vegetables;Sub-Vegetables-1;597;218;5db57aae-e34d-4e68-b59d-c1c176b7c640
c1942428-3788-4e17-a558-d52f786a9bd9;Herself Fruit;Fruits;Sub-Fruits-1;667;309;cc2ede60-5467-4c71-b3d6-0ceb6878bc05
6d283e54-9fc2-4b15-b854-0ff80eeb21c9;Couple Baker;Bakery;Sub-Bakery-4;48;261;62116980-33db-4f30-8813-400138fb25e3
fdab073c-65aa-4b4d-9703-3ec61b713ab2;Husband Mea;Meat;Sub-Meat-2;445;380;d6d7a1d0-6252-422b-8110-0d43cf375748
ec340887-0c8d-4da0-87ba-898841fbf5b4;Soon Dair;Dairy;Sub-Dairy-4;891;56;e771c058-da22-47fe-b224-77604f47ca44
c301f866-b333-4bf2-ba3c-043849e7ace2;Edge Mea;Meat;Sub-Meat-1;168;169;d71550be-59b9-464b-ba73-250b4bb5107a
2f1c0249-eed6-4af4-adb6-e7fe84ae566b;Determine Dair;Dairy;Sub-Dairy-1;571;68;aacadd6d-8554-42db-a099-b85a513c086b
6aab1676-b5bb-4855-9a61-849728260d36;Decide Fruit;Fruits;Sub-Fruits-2;895;124;e9b2cb40-4f84-4e96-ab50-0529ccdeed0f
abe02cbf-d47f-43de-8f76-413493e936ad;Likely Mea;Meat;Sub-Meat-3;274;152;7e31b5dd-b88f-412e-a220-6344905ee110
6f07f7f3-8592-4696-8878-f18bc5a583cb;Store Mea;Meat;Sub-Meat-2;881;388;50c03e2f-b1ef-46e3-b19f-58be20e23192
1e9986fe-24de-4262-b900-aadd11589754;Most Dair;Dairy;Sub-Dairy-2;507;472;1898eeab-6013-4d83-a421-6a674ada117a
c771240a-12d8-4fbb-bb10-fba6cd263c54;Often Snack;Snacks;Sub-Snacks-1;914;484;89583c7f-4a5a-4eb6-970c-8c2eb5243497
e390d80c-248c-4d1c-931e-442686ef6f2d;Feel Mea;Meat;Sub-Meat-4;284;389;03445e13-55a2-4ddc-a21c-99c981f9983d
43f15997-1783-43d2-b769-4516a065b632;Rate Baker;Bakery;Sub-Bakery-3;298;177;5747a413-28c6-4804-9a9e-c517d19cf8c2
d1b12a3d-362d-45de-82e1-0b267f6e6a69;Shake Mea;Meat;Sub-Meat-3;854;10;f55f3bf7-6cd1-4749-a487-4a7b0ddab6f1
46e112aa-17cf-41a9-a311-6498523c9005;Situation Fruit;Fruits;Sub-Fruits-2;404;66;11219559-5cab-4995-acea-5b186362c2cf
4bb18ef6-0b32-4838-b881-2f5fa0038800;Lose Vegetable;Vegetables;Sub-Vegetables-4;635;389;528ac01d-9ccc-40c7-8adb-1be0a834cfbf
4020b859-ae26-4f68-8a52-771118055f40;Take Snack;Snacks;Sub-Snacks-1;74;396;67cb35c3-a8df-4446-9437-732139dc5df0
edd4b670-de5f-4d8b-8a35-f04eda2f90ef;Difficult Dair;Dairy;Sub-Dairy-1;32;409;830d7957-786a-4ad0-89ec-2e11c99c1e6c
afb7853f-adcb-423e-bc24-9776c3a4c25d;Home Vegetable;Vegetables;Sub-Vegetables-2;339;54;44b0c0e2-f70b-429f-9979-16645a1a2939
50df6463-5765-47fa-a9df-61475c423f1b;Development Snack;Snacks;Sub-Snacks-1;927;243;d732fac4-367c-447c-85a8-f5fc72263ed2
a9766a03-2fa7-45f7-9441-37bd04afed5f;Name Vegetable;Vegetables;Sub-Vegetables-3;841;204;c9ed6060-7c1f-4ec8-bc29-b57cc7161d43
a6e1bfdd-604b-4632-b6a1-123863a3fce1;Media Baker;Bakery;Sub-Bakery-2;180;446;6b9f788b-a004-423c-b0aa-754a886a8a2a
ec54b0b4-5716-4498-b7ab-00c189468c79;Individual Snack;Snacks;Sub-Snacks-2;572;88;656e83a7-4cfe-42b2-aef5-18b0afc1cf11
4c206d02-ee59-458d-a36e-5ebda9552a3e;Job Mea;Meat;Sub-Meat-3;880;432;734c8cc7-48fa-4091-b8d5-3a001ee5c176
030ff542-d5f3-4387-9654-90ae0e38702c;Western Mea;Meat;Sub-Meat-4;422;397;7bdf582a-c54d-45b9-a4ea-2017f5ef970f
6cb1b592-e711-4419-ace5-a5386cbd4cec;Method Snack;Snacks;Sub-Snacks-2;624;429;cce92624-8d6b-44e1-b051-fd9d0549d42e
e1607546-600e-4c73-9860-ca3a41bd28c5;Degree Snack;Snacks;Sub-Snacks-3;387;303;740f445c-7512-494a-8de3-3be918dc9bd2
6fa05729-610d-4911-8418-20335de8ccf0;Suffer Mea;Meat;Sub-Meat-4;910;471;ba46932d-6a14-4700-8cce-8c4a9adeadf7
a60615bb-310c-4347-9db3-a0f1ab966dcf;Mrs Mea;Meat;Sub-Meat-3;387;425;c067125f-8da9-4859-afc9-541d59f2331f
5bbdce93-9e4c-4aab-a0c6-187dcd0db8fe;Person Fruit;Fruits;Sub-Fruits-2;473;301;afa40c88-3df0-41a5-8b0c-3121a1aed1e3
5ad0fd1a-349c-4bef-b40f-1477c376389e;News Snack;Snacks;Sub-Snacks-4;889;373;f8bb6730-d464-427c-8f53-14c74ec39171
890fe14c-925f-417e-8100-3962a83656d9;Rate Vegetable;Vegetables;Sub-Vegetables-1;547;243;defd147c-7adf-4517-aaeb-6e26ab7565b1
eadf25aa-417c-4a91-b111-796cfdfd0c0c;Late Fruit;Fruits;Sub-Fruits-4;495;387;52b0d4a5-0845-4312-b4a3-e9ad8cbd2f08
d6565927-c31b-483d-ac45-b350956423dd;Through Mea;Meat;Sub-Meat-4;626;401;bd9d2b24-f0a0-4471-91b0-31823a7d4a3e
dfefc4d3-d0c6-42d5-a3cd-1969f3da07ef;General Mea;Meat;Sub-Meat-1;687;19;fcdba70b-ae74-437d-bfbe-3f742f3f2636
8faddcc7-7e96-406a-b0f7-f9cb0436359c;Education Vegetable;Vegetables;Sub-Vegetables-4;543;81;ee4dc15f-1792-4e5f-97f0-f5d986ee1e44
be3b9da0-4490-4de5-b711-90c9fa87a214;Situation Snack;Snacks;Sub-Snacks-3;810;404;16d721c7-f1bd-4d48-af3d-9cba8820ce9b
6533ed7b-c4f9-4d13-910d-03f7d2621762;Change Fruit;Fruits;Sub-Fruits-4;931;77;3141dea2-0025-4d0a-b5af-48458bd19542
317de63c-5e28-420f-8216-adfcdef82939;Situation Vegetable;Vegetables;Sub-Vegetables-3;39;286;30ff81a6-7192-4e20-bab1-c5f935e46a06
cebfe377-6eec-4837-a1c6-c6fcf98daef6;Too Mea;Meat;Sub-Meat-1;662;289;18618ca1-e5bc-4f12-9e56-edfc6773b9bf
17b9e367-0bec-4cda-b7d9-2955815b1bc0;Often Vegetable;Vegetables;Sub-Vegetables-4;320;275;ddd2567e-7784-4c8d-b8c8-3aec0180438e
c90176e5-cbf6-4241-af72-71a3659751bc;Stay Mea;Meat;Sub-Meat-4;158;214;6f78537d-b746-4927-8220-d4971f7fa38f
1da81cda-9793-4527-b561-5db0cfd9608a;Indicate Mea;Meat;Sub-Meat-4;136;386;46a92604-d233-43ed-8c1a-fbb839d005eb
2091292a-fe60-4390-8223-266c018b3ebe;Drive Mea;Meat;Sub-Meat-3;354;380;867eab72-9a3b-4f9d-aae9-929229e80b8c
74eeaee8-44dc-44f9-bfda-a6f3f872f646;Site Mea;Meat;Sub-Meat-4;368;158;2008ffa0-4651-4d20-bb09-9e0c489c57ac
886283ae-07ef-46b5-92d0-a573b567a0ec;Sometimes Mea;Meat;Sub-Meat-3;337;460;a0bdf6cc-86e4-4f03-ad13-5dad99741f7b
f7ea0199-dd55-4019-b627-6edb04d2190a;Assume Dair;Dairy;Sub-Dairy-2;341;99;bd81eb01-ff05-459f-906d-a2fcf04ca6cb
53a9bd32-ff0b-4173-88d6-45975da87a8d;Week Fruit;Fruits;Sub-Fruits-4;95;197;ec5b17c6-8336-4df4-a601-c0c084bd749e
2713e7d5-53ea-44d7-a87d-92cb595911b1;Stock Snack;Snacks;Sub-Snacks-4;526;88;1e5eaf8c-8ba2-4473-81f6-6b19d28cd9dc
e9144072-b8e1-4ea6-946b-d136ca29e2e5;Family Mea;Meat;Sub-Meat-1;938;473;11736517-b4c5-40fc-853d-a0d737f9d547
c928b134-899f-4cef-84b6-25cb1ad2519c;Scientist Fruit;Fruits;Sub-Fruits-2;40;286;d96c49ea-c7c6-42b8-a9a5-373c3e9de8f1
6be1b163-c631-4ba9-88ee-4cdec9ebba04;Kind Snack;Snacks;Sub-Snacks-3;653;63;895a626c-69ff-4275-a41e-3e1bb0c2c9fa
56630e3c-fe5e-4aea-a2c3-ac73292836f6;Describe Mea;Meat;Sub-Meat-1;728;86;55ed144d-84bf-47dd-afea-a2cc64a97934
2aac88f5-f3a1-4cd3-96b9-e4dad42cf5bb;Coach Fruit;Fruits;Sub-Fruits-4;26;336;cccf5680-4ea2-4499-b38a-409e0de98e6a
f94db5a1-9e31-41dd-aa08-cf5632c2cd55;Read Snack;Snacks;Sub-Snacks-4;893;404;fe29a79e-57b0-4f5e-8e15-6bb9920b4457
6ddc2d05-1a68-4f60-95bd-6544c01d536d;Stay Fruit;Fruits;Sub-Fruits-2;428;203;6afe898b-687b-48a5-8620-00bf34c085e3
54f7a232-2de5-46a4-a8df-d5e472835ba6;Tough Fruit;Fruits;Sub-Fruits-3;753;204;f0246144-ef49-45d0-be92-0ec1626f7995
a4bc60f6-6709-4bdc-b059-189527a96ef1;As Fruit;Fruits;Sub-Fruits-4;622;279;9f81e9e2-4f2c-4b96-902f-89f0d96d84c8
9039684c-e13a-4d84-ad88-25f63dd156af;Rest Dair;Dairy;Sub-Dairy-4;58;96;0cec9950-fb96-44a0-a24a-6315d158ab6d
1a8ad046-e718-4abc-9fcb-b9c704a42951;Participant Mea;Meat;Sub-Meat-4;498;476;fcbeab57-f2c3-41a6-bb1d-aad00a91aa9c
263345ab-9ec1-4fe2-b25d-9d74efd3d8f1;Red Dair;Dairy;Sub-Dairy-4;65;15;b2826914-5559-44a8-861a-3668f43d7a6c
0628599d-2f51-46a8-ab5e-7e54a383ca44;Late Vegetable;Vegetables;Sub-Vegetables-4;212;287;4915241a-c73c-45f6-88ac-985c7d2c5975
cdbe746a-b6a5-43c3-b8ae-3cda759f816e;Our Baker;Bakery;Sub-Bakery-4;830;355;202f6dfd-ac19-4759-abb1-2c9ab6d5c704
51d839a4-bf3d-41ff-a998-bd5b379e8368;Develop Snack;Snacks;Sub-Snacks-4;165;267;42af0c77-fcae-4337-9e73-25cad809c141
cdaa89af-767d-4006-819f-bc15d4109c4d;World Fruit;Fruits;Sub-Fruits-3;725;245;a74d51d7-1040-4aea-8bae-c511ac1f4abe
d0a53772-3116-41b1-acaf-54e58331177d;Goal Fruit;Fruits;Sub-Fruits-3;6;91;5ffdd755-5ee2-467a-accd-db7294ccf363
e0eb92d3-e08c-459d-b47a-b08182b90bc2;Do Dair;Dairy;Sub-Dairy-3;898;495;edad5554-ff41-4e8e-82b6-109c0786cef3
8d392a16-c429-4243-860b-163f6af1c233;Notice Snack;Snacks;Sub-Snacks-4;757;141;c8a2d632-1e13-4491-89c6-86d84dd99ba2
c72fe6ae-39b5-4761-8869-ba743760b66e;Marriage Fruit;Fruits;Sub-Fruits-1;100;127;ccb6cba6-ceff-42b6-94d6-3854e7f2e167
d964edfa-75b0-49ab-9168-0c249fa4d22f;Court Snack;Snacks;Sub-Snacks-3;874;282;2d9ec38c-4d58-4344-86f8-2f180f70005f
c1dd8a72-e292-455e-ad29-9ab3d84cb9b5;Technology Snack;Snacks;Sub-Snacks-1;526;87;b769b1fa-2574-4b4c-af0d-4f844ee0d606
e4500d38-ed8e-489f-998e-5805175f9c89;So Snack;Snacks;Sub-Snacks-1;634;91;0b08cafe-a5f8-4647-bb31-2afc3b8d311f
08794c01-b9d4-4d01-a486-9fa78e1a0929;Recently Baker;Bakery;Sub-Bakery-2;963;450;f64e2c50-6438-4759-95c6-24cfc7ad03a1
479f1380-fe27-47fa-bd9a-b17855d465ce;Spring Mea;Meat;Sub-Meat-2;16;11;650e335c-9ae9-4a52-8748-d7a931146cc1
6e1c7d78-8fc0-4c3e-b399-49c46ee89596;Body Baker;Bakery;Sub-Bakery-3;326;200;fc1e00d6-a910-4468-b006-30de622d14dd
95c53e28-f430-4b82-9ace-8be92ac29bc9;Candidate Baker;Bakery;Sub-Bakery-3;413;174;d940b708-1f54-4f45-8b0f-b194d742f42e
5e0a227b-2c8f-42a7-9be0-a30de9918098;Indeed Fruit;Fruits;Sub-Fruits-2;698;319;90374a65-dfe9-40dc-9c61-d80dc3e8a567
9887f433-7ed0-4708-b84e-bbcc1625241f;Study Snack;Snacks;Sub-Snacks-2;83;222;8e8de46d-3da3-46b7-83a1-020faa947ca8
5b2795f8-8399-426b-b7ae-2fbc22c19b79;Light Baker;Bakery;Sub-Bakery-4;931;241;d7c38bf2-d3d8-42e7-a27d-e115525b4bbb
dfed45db-fd8b-433e-a601-c2388530f82d;Goal Vegetable;Vegetables;Sub-Vegetables-3;646;306;4687dc65-f565-4946-bc42-8cb4c41b7655
8370384f-6261-4b0f-9885-f5a64b04a49a;Thing Mea;Meat;Sub-Meat-1;4;265;f7fa4d6e-7104-4965-92be-227a6ddecedc
9befd4bb-2a78-4823-bedb-d765f0a12755;Sit Fruit;Fruits;Sub-Fruits-1;93;235;6617375e-12d6-48b5-9e54-c303233c98e6
be3e3e17-adc6-4546-ac4d-290b3231017d;Media Mea;Meat;Sub-Meat-1;91;196;16522a04-1127-4d2c-a560-62e015480a16
f99883ca-cbb4-4c74-9938-a0f435896975;Have Vegetable;Vegetables;Sub-Vegetables-2;977;340;86d4cf66-44ac-4fc8-9d57-22050b36099f
89f38b6c-fc6b-4bd3-9af1-86adabda23a0;Near Fruit;Fruits;Sub-Fruits-4;751;254;35e41666-7c86-4f83-8ffc-3be6258b87a8
a861f68c-bbdd-47be-885f-511a8312949c;Total Dair;Dairy;Sub-Dairy-2;33;289;26c3c619-ef68-4c33-8885-807a24f799db
68338194-a7c5-458d-a76f-a4c097ace6a8;Work Vegetable;Vegetables;Sub-Vegetables-1;850;17;a1d7815d-273a-4604-a955-947adc017a4a
da9eb433-ddd9-4b0e-bbd0-bc1be1128ed1;Spring Dair;Dairy;Sub-Dairy-3;32;416;2094ddde-9742-4942-a3c6-e5cd486e2369
8f890fd1-4a11-411a-b0e6-953e93cfae86;Continue Fruit;Fruits;Sub-Fruits-1;468;307;ab86eb25-7147-4e12-bf51-4a31cb7f9828
16afe3ad-9f99-4d55-872c-770517390636;Those Vegetable;Vegetables;Sub-Vegetables-1;620;92;33b367d4-a071-4b9c-8b87-b82f87f3b2f2
d017d829-e3c6-4ea9-9398-158aecb36514;Fill Dair;Dairy;Sub-Dairy-1;157;465;154fa320-780b-410c-bd50-a9a26ad0e8a8
74b44a1e-5504-4323-99aa-938c4354c6e4;Despite Baker;Bakery;Sub-Bakery-4;97;71;08a74e01-ebcd-449d-b71f-86b33e88baae
9adc472b-0a0f-4b4b-a273-fb9d3388f355;Past Mea;Meat;Sub-Meat-4;269;98;247457e2-5424-4524-b096-df04c8725aaf
bdbbc436-20a7-43ad-bea0-ebe51f9a85ae;War Vegetable;Vegetables;Sub-Vegetables-1;104;395;e11ca1bc-5d5c-453f-872a-47c0f9371937
95b941ed-d507-4203-874a-f2da0a6fc3af;Effect Snack;Snacks;Sub-Snacks-3;249;309;e3a583d1-fa62-47f2-8493-a84c2215e81a
e20c0926-efc7-4144-82c9-e9d5b37a37d0;Brother Fruit;Fruits;Sub-Fruits-3;162;365;f5da9963-ceda-4d4d-8088-602fd2e3175d
e6717d9a-18ce-417e-acfc-f05fb0649e2a;Open Baker;Bakery;Sub-Bakery-4;619;277;c9272948-6a43-4a35-a7d6-b40418f8feeb
e5135567-da0b-41ba-a39e-9eb1f0f380fb;Fill Snack;Snacks;Sub-Snacks-3;364;284;20c41d0e-17d8-4315-8774-7ee4bdb9ddf4
7e32982d-b129-42cf-8224-1c13179d0851;Leave Fruit;Fruits;Sub-Fruits-2;907;162;206a2178-5610-4c6f-aa47-258d0ec098e8
da9276e2-5e2a-4053-bbdd-05a5b9bae08f;Father Mea;Meat;Sub-Meat-3;363;214;063f0043-e8ba-4543-b8ee-b8314bfbefc1
4027366c-8fac-42ac-a58c-7516bb88a8c9;Something Mea;Meat;Sub-Meat-2;266;257;5e18f40d-ae5b-4dce-86ba-675c5b680e2f
0f0008af-5aac-46c5-a401-9e16d384ce10;Sing Mea;Meat;Sub-Meat-3;758;109;1000e942-f766-4520-9100-2479be4f14cf
f9617c7b-415e-4d1f-9ea4-84d3978d1d35;Market Dair;Dairy;Sub-Dairy-4;884;39;640f1290-bb03-413e-9439-5f3c850a33be
49ba644a-b75d-4d53-9d21-5ce45a0ff587;Onto Dair;Dairy;Sub-Dairy-2;900;436;ec679161-a213-4ac8-926b-b0d81a428cc5
edc6f014-b5be-4287-b71d-dc942b35953c;All Dair;Dairy;Sub-Dairy-3;23;146;e95ef48d-6262-4a99-958e-dc53edb76870
48464a34-94df-424d-9d58-2f09f4b1083b;Bring Snack;Snacks;Sub-Snacks-1;516;133;96985100-1197-4d87-bd77-c0c9476ce4e5
be92dd3a-fc10-419c-ac99-1cfa346661af;Doctor Fruit;Fruits;Sub-Fruits-2;674;349;d4a894ab-f1c2-4a15-a340-7caa9c66d2f5
880f89ac-bf99-41a2-b803-1130e7186cc5;Art Vegetable;Vegetables;Sub-Vegetables-1;31;306;f4365101-43d1-4560-aaab-67b9053463d9
8cb3e0ec-ab5a-4436-8220-f850e24bf3ab;Popular Dair;Dairy;Sub-Dairy-3;216;137;988673d1-cfe4-4a2b-85a9-a1b077c4bd97
3c40255d-9a22-4630-b0a6-3e91eb6575a5;Certainly Baker;Bakery;Sub-Bakery-4;505;373;50b92093-3209-4d50-9a62-f249049b6307
fd5654b4-93a4-4e19-b9a6-a5c57302c0c0;Activity Snack;Snacks;Sub-Snacks-4;133;244;8cf234f8-2dd5-455f-a3d3-26d0bb3ed12a
e49852cc-b9c2-421c-973b-3719246097c4;Thus Snack;Snacks;Sub-Snacks-2;256;137;1c21e04c-1284-4a86-a541-c1a837364b44

